PROD_0042	Chicken Broth		Chicken	pcs	0	0%	Yes	Active
PROD_0041	Chicken Madhi		Chicken	pcs	0	0%	Yes	Active
PROD_0040	Chicken Tikka		Chicken	pcs	0	0%	Yes	Active
PROD_0039	Beef Sizzler		Sizzlings	pcs	0	0%	Yes	Active
PROD_0038	Fish Sizzler		Sizzlings	pcs	0	0%	Yes	Active
PROD_0037	Chicken Sizzler		Sizzlings	pcs	0	0%	Yes	Active
PROD_0036	Lamb Chops		Steaks	pcs	0	0%	Yes	Active
PROD_0035	Pepper Steak		Steaks	pcs	0	0%	Yes	Active
PROD_0034	Chicken Shawarma		Grillers Wraps	pcs	0	0%	Yes	Active
PROD_0033	Beef		Grillers Wraps	pcs	0	0%	Yes	Active
PROD_0032	Bufallo Wings		Grillers Wings	pcs	0	0%	Yes	Active
PROD_0031	Bbq Wings		Grillers Wings	pcs	0	0%	Yes	Active
PROD_0030	White Soup		Soups	pcs	0	0%	Yes	Active
PROD_0029	Chicken Soup		Soups	pcs	0	0%	Yes	Active
PROD_0028	Butternut Soup		Soups	pcs	0	0%	Yes	Active
PROD_0027	Club Sandwich		Sandwich	pcs	1000000	0%	Yes	Active
PROD_0026	Hulk Sandwich		Sandwich	pcs	100000	0%	Yes	Active
PROD_0025	Bbq Chicken Sandwich		Sandwich	pcs	0	0%	Yes	Active
PROD_0024	Tuna Sandwich		Sandwich	pcs	0	0%	Yes	Active
PROD_0023	Grilled Cheese Sandwich		Sandwich	pcs	0	0%	Yes	Active
PROD_0022	Crispy Chicken Burger		Burgers	pcs	0	0%	Yes	Active
PROD_0021	Double Delish		Burgers	pcs	0	0%	Yes	Active
PROD_0020	Texan Beef Burger		Burgers	pcs	0	0%	Yes	Active
PROD_0019	Chicken Cheese Burger		Burgers	pcs	0	0%	Yes	Active
PROD_0018	Chicken Mandhi		Coastal	pcs	0	0%	Yes	Active
PROD_0017	Coconut Fish		Coastal	pcs	0	0%	Yes	Active
PROD_0016	Samaki Wa Kupaka		Coastal	pcs	0	0%	Yes	Active
PROD_0015	Coconut Rice		Coastal	pcs	0	0%	Yes	Active
PROD_0014	Mutton/ Beef Pilau		Coastal	pcs	0	0%	Yes	Active
PROD_0013	Chicken/ Mutton Biryani		Coastal	pcs	0	0%	Yes	Active
PROD_0011	Fish Tikka		Fish	pcs	0	0%	Yes	Active
PROD_0010	Smoked Salmon		Fish	pcs	0	0%	Yes	Active
PROD_0009	Grilled Fish		Fish	pcs	9000000	0%	Yes	Active
PROD_0008	Shrimps		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0007	Lobster		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0006	Spicy Crab Plate		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0005	Seafood Chowder Soup		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0004	Barracuda Spread		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0003	Tuna Fest		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0002	Red Snapper Spread		Seafood(grill)	pcs	0	0%	Yes	Active
PROD_0001	Nashaad Grill Platter		Seafood(grill)	pcs	0	0%	Yes	Active
